classification,reporter_code,reporter_iso3,reporter,partner_code,partner_iso3,partner,partner_is_group,flow,year,cmd_code,trade_value,is_reported_api_field,is_aggregate_api_field,source_flag,fetched_at_utc
H5,528,NLD,Netherlands,498,MDA,Rep. of Moldova,False,X,2017,8542,1627867.188,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,499,MNE,Montenegro,False,X,2017,8542,12384.715,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,504,MAR,Morocco,False,X,2017,8542,1303273.821,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,508,MOZ,Mozambique,False,X,2017,8542,1650.015,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,512,OMN,Oman,False,X,2017,8542,150338.872,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,516,NAM,Namibia,False,X,2017,8542,12971.989,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,524,NPL,Nepal,False,X,2017,8542,28387.944,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,531,CUW,Curaçao,False,X,2017,8542,812347.388,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,533,ABW,Aruba,False,X,2017,8542,501650.968,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,534,SXM,Saint Maarten,False,X,2017,8542,1046973.697,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,535,BES,Bonaire,False,X,2017,8542,646332.806,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,540,NCL,New Caledonia,False,X,2017,8542,3254.856,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,554,NZL,New Zealand,False,X,2017,8542,93542.656,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,562,NER,Niger,False,X,2017,8542,2309.57,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,566,NGA,Nigeria,False,X,2017,8542,323335.244,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,568,E19,"Other Europe, nes",False,X,2017,8542,337308.988,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,579,NOR,Norway,False,X,2017,8542,57211852.664,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,586,PAK,Pakistan,False,X,2017,8542,112141.186,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,591,PAN,Panama,False,X,2017,8542,10018.676,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,598,PNG,Papua New Guinea,False,X,2017,8542,12320.34,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,604,PER,Peru,False,X,2017,8542,18670.81,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,608,PHL,Philippines,False,X,2017,8542,8267445.347,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,616,POL,Poland,False,X,2017,8542,1532204208.337,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,620,PRT,Portugal,False,X,2017,8542,22234787.939,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,634,QAT,Qatar,False,X,2017,8542,313667.803,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,642,ROU,Romania,False,X,2017,8542,117573913.262,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,643,RUS,Russian Federation,False,X,2017,8542,214280621.218,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,674,SMR,San Marino,False,X,2017,8542,273412.398,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,682,SAU,Saudi Arabia,False,X,2017,8542,1390697.53,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,686,SEN,Senegal,False,X,2017,8542,59813.903,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,688,SRB,Serbia,False,X,2017,8542,2315313.724,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,699,IND,India,False,X,2017,8542,5297445.967,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,702,SGP,Singapore,False,X,2017,8542,39722002.887,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,703,SVK,Slovakia,False,X,2017,8542,24571190.462,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,704,VNM,Viet Nam,False,X,2017,8542,16752006.059,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,705,SVN,Slovenia,False,X,2017,8542,9522901.475,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,710,ZAF,South Africa,False,X,2017,8542,18905578.751,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,716,ZWE,Zimbabwe,False,X,2017,8542,14723.648,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,724,ESP,Spain,False,X,2017,8542,90364731.127,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,729,SDN,Sudan,False,X,2017,8542,591.792,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,740,SUR,Suriname,False,X,2017,8542,617510.053,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,748,SWZ,Eswatini,False,X,2017,8542,18713.726,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,752,SWE,Sweden,False,X,2017,8542,140537246.783,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,757,CHE,Switzerland,False,X,2017,8542,80292767.566,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,764,THA,Thailand,False,X,2017,8542,151130147.631,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,780,TTO,Trinidad and Tobago,False,X,2017,8542,4392.135,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,784,ARE,United Arab Emirates,False,X,2017,8542,188278284.699,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,788,TUN,Tunisia,False,X,2017,8542,31567779.537,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,792,TUR,Türkiye,False,X,2017,8542,56174078.847,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,795,TKM,Turkmenistan,False,X,2017,8542,203.287,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,800,UGA,Uganda,False,X,2017,8542,41349.768,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,804,UKR,Ukraine,False,X,2017,8542,10947736.591,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,807,MKD,North Macedonia,False,X,2017,8542,150899.042,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,818,EGY,Egypt,False,X,2017,8542,2542647.665,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,826,GBR,United Kingdom,False,X,2017,8542,356759548.682,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,834,TZA,United Rep. of Tanzania,False,X,2017,8542,40097.293,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,837,X1 ,Bunkers,False,X,2017,8542,58275.696,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,842,USA,USA,False,X,2017,8542,273298229.891,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,854,BFA,Burkina Faso,False,X,2017,8542,4676.738,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,858,URY,Uruguay,False,X,2017,8542,17831.685,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,860,UZB,Uzbekistan,False,X,2017,8542,17905.095,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,887,YEM,Yemen,False,X,2017,8542,5809.5,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,894,ZMB,Zambia,False,X,2017,8542,879.782,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H5,528,NLD,Netherlands,899,_X ,"Areas, nes",False,X,2017,8542,61530.552,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,8,ALB,Albania,False,M,2022,8542,2899.043,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,12,DZA,Algeria,False,M,2022,8542,2658.948,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,24,AGO,Angola,False,M,2022,8542,24830.887,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,31,AZE,Azerbaijan,False,M,2022,8542,3818.354,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,32,ARG,Argentina,False,M,2022,8542,2700.017,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,36,AUS,Australia,False,M,2022,8542,5202260.311,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,40,AUT,Austria,False,M,2022,8542,14873467.354,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,48,BHR,Bahrain,False,M,2022,8542,2169.28,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,50,BGD,Bangladesh,False,M,2022,8542,104.252,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,51,ARM,Armenia,False,M,2022,8542,1066.738,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,56,BEL,Belgium,False,M,2022,8542,64514673.652,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,70,BIH,Bosnia Herzegovina,False,M,2022,8542,6152.963,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,72,BWA,Botswana,False,M,2022,8542,653.943,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,76,BRA,Brazil,False,M,2022,8542,175493.713,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,92,VGB,Br. Virgin Isds,False,M,2022,8542,128.472,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,100,BGR,Bulgaria,False,M,2022,8542,1562597.801,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,104,MMR,Myanmar,False,M,2022,8542,44727.188,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,112,BLR,Belarus,False,M,2022,8542,530.737,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,120,CMR,Cameroon,False,M,2022,8542,14225.634,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,124,CAN,Canada,False,M,2022,8542,23929417.044,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,144,LKA,Sri Lanka,False,M,2022,8542,954.062,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,152,CHL,Chile,False,M,2022,8542,3118.077,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,156,CHN,China,False,M,2022,8542,443141325.553,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,170,COL,Colombia,False,M,2022,8542,148847.371,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,180,COD,Dem. Rep. of the Congo,False,M,2022,8542,9100.446,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,188,CRI,Costa Rica,False,M,2022,8542,393184915.473,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,191,HRV,Croatia,False,M,2022,8542,724467.972,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,196,CYP,Cyprus,False,M,2022,8542,47656.769,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,203,CZE,Czechia,False,M,2022,8542,52897203.177,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,208,DNK,Denmark,False,M,2022,8542,4576492.481,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,214,DOM,Dominican Rep.,False,M,2022,8542,988.813,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,231,ETH,Ethiopia,False,M,2022,8542,1.053,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,233,EST,Estonia,False,M,2022,8542,2348143.647,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,246,FIN,Finland,False,M,2022,8542,3339734.253,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,251,FRA,France,False,M,2022,8542,314663007.006,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,258,PYF,French Polynesia,False,M,2022,8542,176.912,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,268,GEO,Georgia,False,M,2022,8542,12611.31,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,276,DEU,Germany,False,M,2022,8542,209206552.39,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,288,GHA,Ghana,False,M,2022,8542,135374.667,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,300,GRC,Greece,False,M,2022,8542,342597.788,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,328,GUY,Guyana,False,M,2022,8542,1276.295,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,344,HKG,"China, Hong Kong SAR",False,M,2022,8542,725719596.195,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,348,HUN,Hungary,False,M,2022,8542,6191454.179,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,352,ISL,Iceland,False,M,2022,8542,210484.413,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,360,IDN,Indonesia,False,M,2022,8542,27600.405,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,368,IRQ,Iraq,False,M,2022,8542,2397.792,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,372,IRL,Ireland,False,M,2022,8542,15327084.9,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,376,ISR,Israel,False,M,2022,8542,14653213.808,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,380,ITA,Italy,False,M,2022,8542,23076649.839,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,384,CIV,Côte d'Ivoire,False,M,2022,8542,2783.208,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,392,JPN,Japan,False,M,2022,8542,54534918.096,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,398,KAZ,Kazakhstan,False,M,2022,8542,28931.458,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,400,JOR,Jordan,False,M,2022,8542,4281.696,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,404,KEN,Kenya,False,M,2022,8542,20434.409,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,410,KOR,Rep. of Korea,False,M,2022,8542,172585971.222,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,414,KWT,Kuwait,False,M,2022,8542,11121.247,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,422,LBN,Lebanon,False,M,2022,8542,5423.2,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,428,LVA,Latvia,False,M,2022,8542,1164343.234,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,430,LBR,Liberia,False,M,2022,8542,84.244,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,434,LBY,Libya,False,M,2022,8542,3290.777,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,440,LTU,Lithuania,False,M,2022,8542,782625.742,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,442,LUX,Luxembourg,False,M,2022,8542,1318930.772,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,446,MAC,"China, Macao SAR",False,M,2022,8542,12739.782,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,450,MDG,Madagascar,False,M,2022,8542,262.209,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,454,MWI,Malawi,False,M,2022,8542,402.265,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,458,MYS,Malaysia,False,M,2022,8542,721944600.087,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,470,MLT,Malta,False,M,2022,8542,50560.024,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,478,MRT,Mauritania,False,M,2022,8542,3024.356,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,480,MUS,Mauritius,False,M,2022,8542,14662.649,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,484,MEX,Mexico,False,M,2022,8542,28125132.406,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,490,S19,"Other Asia, nes",False,M,2022,8542,389444918.49,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,498,MDA,Rep. of Moldova,False,M,2022,8542,22466.793,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,499,MNE,Montenegro,False,M,2022,8542,43542.508,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,504,MAR,Morocco,False,M,2022,8542,3673.034,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,508,MOZ,Mozambique,False,M,2022,8542,8189.559,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,512,OMN,Oman,False,M,2022,8542,5394.768,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,516,NAM,Namibia,False,M,2022,8542,9.477,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,531,CUW,Curaçao,False,M,2022,8542,494.933,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,534,SXM,Saint Maarten,False,M,2022,8542,47.387,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,535,BES,Bonaire,False,M,2022,8542,465.447,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,540,NCL,New Caledonia,False,M,2022,8542,2588.394,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,554,NZL,New Zealand,False,M,2022,8542,270299.681,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,566,NGA,Nigeria,False,M,2022,8542,19506.673,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,568,E19,"Other Europe, nes",False,M,2022,8542,1298557.441,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,579,NOR,Norway,False,M,2022,8542,573372.342,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,584,MHL,Marshall Isds,False,M,2022,8542,99185.597,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,586,PAK,Pakistan,False,M,2022,8542,692.906,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,591,PAN,Panama,False,M,2022,8542,67951.122,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,598,PNG,Papua New Guinea,False,M,2022,8542,946669.657,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,608,PHL,Philippines,False,M,2022,8542,389492622.646,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,616,POL,Poland,False,M,2022,8542,37604258.113,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,620,PRT,Portugal,False,M,2022,8542,3177709.031,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,634,QAT,Qatar,False,M,2022,8542,54994.412,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,642,ROU,Romania,False,M,2022,8542,22834263.318,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,643,RUS,Russian Federation,False,M,2022,8542,49323.745,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,682,SAU,Saudi Arabia,False,M,2022,8542,191296.814,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,686,SEN,Senegal,False,M,2022,8542,2427.277,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,688,SRB,Serbia,False,M,2022,8542,48419.176,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
H6,528,NLD,Netherlands,699,IND,India,False,M,2022,8542,605774.649,False,True,UN_Comtrade_official_public_preview_reporter_query,2026-09-11T16:05:47+00:00
